order_id,customer_id,product_id,category,price,discount_pct,order_date,delivery_days,payment_method,is_returned,return_reason
O11365,C2106,P1052,Electronics,19256.33,0,2026-03-11,3,netbanking,0,
O11366,C2111,P1198,Home Goods,12315.34,5,2025-05-21,8,card,0,
O11367,C2013,P1114,Footwear,2134.62,20,2025-08-02,1,UPI,0,
O11368,C2204,P1051,Electronics,43774.54,0,2026-01-25,3,netbanking,0,
O11369,C2296,P1186,Home Goods,7942.49,10,2025-06-16,3,COD,1,Stopped working after light use
O11370,C2379,P1155,Apparel,3706.13,5,2025-11-21,3,card,0,
O11371,C2244,P1066,Electronics,30180.24,10,2026-04-13,5,card,0,
O11372,C2215,P1103,Footwear,4022.36,30,2025-04-13,1,COD,0,
O11373,C2434,P1167,Home Goods,12572.95,0,2025-03-28,8,wallet,0,
O11374,C2448,P1121,Apparel,2582.11,0,2025-10-09,3,card,0,
O11375,C2090,P1145,Apparel,2944.23,0,2026-06-16,1,card,0,
O11376,C2390,P1010,Electronics,6602.29,0,2025-08-03,6,UPI,0,
O11377,C2080,P1108,Footwear,6794.64,0,2026-06-16,2,netbanking,0,
O11378,C2414,P1172,Home Goods,11434.12,0,2025-04-23,4,card,0,
O11379,C2191,P1216,Home Goods,1032.45,0,2025-11-25,3,card,1,Item arrived damaged
O11380,C2240,P1009,Electronics,23690.6,15,2025-05-28,5,UPI,0,
O11381,C2268,P1044,Electronics,9167.77,0,2025-01-16,4,card,0,
O11382,C2214,P1017,Electronics,26966.14,0,2026-05-03,2,COD,0,
O11383,C2438,P1155,Apparel,3120.95,20,2025-01-01,5,card,0,
O11384,C2131,P1033,Electronics,38445.68,0,2026-01-10,7,card,0,
O11385,C2425,P1219,Home Goods,8838.78,10,2025-05-09,3,card,0,
O11386,C2073,P1058,Electronics,37747.7,15,2025-04-08,4,UPI,0,
O11387,C2128,P1048,Electronics,3563.14,15,2025-11-05,2,card,0,
O11388,C2342,P1152,Apparel,3162.02,10,2025-10-01,4,UPI,0,
O11389,C2296,P1189,Home Goods,5557.36,25,2025-02-05,3,wallet,0,
O11390,C2323,P1013,Electronics,2598.03,20,2025-07-06,7,COD,1,Item arrived with a cracked screen
O11391,C2165,P1003,Electronics,11479.81,10,2026-05-11,4,COD,1,Did not match product description
O11392,C2207,P1116,Footwear,886.42,30,2026-04-10,2,card,0,
O11393,C2393,P1132,Apparel,2955.2,25,2025-12-12,2,netbanking,1,Color faded after first wash
O11394,C2413,P1125,Apparel,474.01,20,2026-04-13,2,card,0,
O11395,C2032,P1201,Home Goods,9759.3,5,2025-01-27,1,netbanking,0,
O11396,C2116,P1118,Apparel,1740.96,20,2025-05-04,2,COD,0,
O11397,C2223,P1142,Apparel,577.03,30,2025-03-26,3,netbanking,0,
O11398,C2093,P1102,Footwear,2358.35,20,2026-06-08,5,card,1,Material quality lower than expected
O11399,C2269,P1154,Apparel,3256.04,20,2026-06-28,8,UPI,0,
O11400,C2185,P1139,Apparel,1398.44,0,2026-06-28,5,wallet,0,
O11401,C2439,P1159,Apparel,3595.81,0,2025-06-05,5,UPI,0,
O11402,C2217,P1220,Home Goods,9608.99,0,2025-02-20,9,card,0,
O11403,C2215,P1122,Apparel,461.8,5,2025-05-20,3,wallet,0,
O11404,C2038,P1065,Electronics,29397.37,15,2025-11-16,5,UPI,1,Item arrived with a cracked screen
O11405,C2071,P1037,Electronics,21093.76,5,2025-06-14,7,COD,0,
O11406,C2124,P1101,Footwear,4471.2,20,2026-03-06,3,COD,1,Material quality lower than expected
O11407,C2071,P1103,Footwear,5746.23,0,2025-06-05,5,card,0,
O11408,C2141,P1195,Home Goods,2008.21,0,2025-05-01,1,COD,0,
O11409,C2118,P1170,Home Goods,8229.25,5,2025-05-08,4,UPI,0,
O11410,C2078,P1019,Electronics,28863.2,25,2025-12-16,8,card,0,
O11411,C2130,P1029,Electronics,40745.62,10,2026-03-13,1,UPI,0,
O11412,C2354,P1222,Home Goods,4368.62,20,2025-10-26,4,netbanking,0,
O11413,C2306,P1222,Home Goods,5187.74,5,2026-05-22,5,COD,0,
O11414,C2215,P1015,Electronics,806.78,10,2025-10-14,6,COD,0,
O11415,C2168,P1108,Footwear,5775.44,15,2025-09-15,1,netbanking,1,Wrong size received
O11416,C2365,P1207,Home Goods,10576.79,5,2026-05-22,4,card,0,
O11417,C2423,P1182,Home Goods,9724.31,5,2026-01-20,6,UPI,0,
O11418,C2341,P1098,Footwear,2201.17,0,2025-04-21,1,netbanking,0,
O11419,C2060,P1196,Home Goods,9388.47,0,2026-03-08,2,COD,0,
O11420,C2020,P1089,Footwear,3593.08,10,2026-03-27,6,UPI,0,
O11421,C2416,P1207,Home Goods,10020.11,10,2026-03-19,2,wallet,1,Changed my mind after purchase
O11422,C2092,P1007,Electronics,35748.76,10,2025-12-03,8,COD,0,
O11423,C2434,P1065,Electronics,32855.88,5,2025-12-19,7,UPI,0,
O11424,C2141,P1115,Footwear,2021.87,20,2025-11-29,1,card,0,
O11425,C2107,P1143,Apparel,1098.66,20,2025-11-26,6,wallet,0,
O11426,C2399,P1209,Home Goods,5744.67,0,2026-05-27,5,UPI,0,
O11427,C2428,P1059,Electronics,16101.97,0,2025-11-10,2,card,0,
O11428,C2327,P1104,Footwear,3383.53,0,2026-05-25,2,card,0,
O11429,C2248,P1090,Footwear,5258.52,0,2026-03-25,1,COD,0,
O11430,C2086,P1083,Footwear,4326.28,0,2025-07-14,1,wallet,0,
O11431,C2387,P1144,Apparel,2482.16,10,2026-02-12,2,UPI,1,Wrong size ordered
O11432,C2046,P1183,Home Goods,6392.32,10,2026-02-19,5,card,0,
O11433,C2068,P1099,Footwear,1879.08,0,2025-10-28,3,UPI,0,
O11434,C2165,P1058,Electronics,42188.61,5,2025-02-11,4,netbanking,1,Received a different model than ordered
O11435,C2426,P1178,Home Goods,5823.33,30,2025-09-09,5,COD,0,
O11436,C2415,P1056,Electronics,13285.38,0,2025-10-31,4,UPI,0,
O11437,C2212,P1143,Apparel,1235.99,10,2025-07-16,4,UPI,0,
O11438,C2297,P1103,Footwear,5171.61,10,2026-02-01,4,netbanking,0,
O11439,C2134,P1111,Footwear,6334.73,5,2025-08-29,1,card,0,
O11440,C2354,P1035,Electronics,30766.59,0,2025-09-10,5,card,0,
O11441,C2259,P1182,Home Goods,9724.31,5,2025-11-18,1,card,0,
O11442,C2116,P1185,Home Goods,7203.88,0,2025-08-18,1,card,0,
O11443,C2254,P1152,Apparel,3337.69,5,2025-06-25,5,card,0,
O11444,C2332,P1015,Electronics,672.31,25,2026-05-04,5,wallet,1,Changed my mind after purchase
O11445,C2141,P1146,Apparel,3910.46,0,2025-01-29,3,wallet,0,
O11446,C2360,P1196,Home Goods,7041.35,25,2026-02-10,5,UPI,0,
O11447,C2169,P1060,Electronics,4395.73,10,2026-06-05,6,COD,1,Did not match product description
O11448,C2348,P1151,Apparel,1646.04,0,2025-01-07,5,COD,0,
O11449,C2396,P1019,Electronics,34635.84,10,2026-06-27,4,UPI,1,Received a different model than ordered
O11450,C2127,P1154,Apparel,3256.04,20,2025-07-03,4,COD,0,
O11451,C2169,P1023,Electronics,39854.69,0,2026-02-18,4,UPI,0,
O11452,C2198,P1207,Home Goods,10576.79,5,2026-05-01,5,card,0,
O11453,C2362,P1111,Footwear,5001.11,25,2026-05-27,6,card,0,
O11454,C2102,P1059,Electronics,15296.87,5,2025-03-25,2,UPI,1,Did not match product description
O11455,C2031,P1143,Apparel,1373.32,0,2026-01-18,7,card,1,Changed my mind after purchase
O11456,C2006,P1002,Electronics,10762.92,0,2025-11-10,9,UPI,0,
O11457,C2088,P1049,Electronics,33421.99,10,2026-05-26,5,card,0,
O11458,C2176,P1025,Electronics,1896.17,25,2025-06-08,2,COD,0,
O11459,C2395,P1046,Electronics,34162.77,10,2026-04-01,2,card,1,Did not match product description
O11460,C2406,P1031,Electronics,30672.58,20,2025-11-16,5,wallet,0,
O11461,C2085,P1026,Electronics,31651.38,5,2025-06-08,4,netbanking,0,
O11462,C2232,P1169,Home Goods,2326.34,10,2026-02-03,5,wallet,1,Missing parts/accessories
O11463,C2187,P1037,Electronics,22203.96,0,2026-05-18,1,card,0,
O11464,C2183,P1016,Electronics,2299.07,25,2026-05-07,6,wallet,0,
O11465,C2050,P1218,Home Goods,10325.4,10,2025-11-25,1,COD,0,
O11466,C2359,P1137,Apparel,3372.43,10,2025-07-25,4,COD,0,
O11467,C2320,P1110,Footwear,1107.93,5,2026-01-22,5,card,1,Wrong size received
O11468,C2164,P1144,Apparel,2620.06,5,2026-02-03,2,COD,0,
O11469,C2357,P1015,Electronics,806.78,10,2025-02-12,10,card,1,Did not match product description
O11470,C2382,P1147,Apparel,2066.4,10,2025-11-18,4,card,0,
O11471,C2096,P1091,Footwear,2150.46,30,2025-02-23,1,COD,0,
O11472,C2222,P1190,Home Goods,9497.91,10,2025-07-02,1,card,0,
O11473,C2234,P1048,Electronics,3143.95,25,2025-11-24,4,card,1,Received a different model than ordered
O11474,C2292,P1164,Home Goods,1547.36,10,2025-02-16,5,wallet,0,
O11475,C2002,P1062,Electronics,35303.62,15,2025-12-05,3,netbanking,0,
O11476,C2423,P1059,Electronics,15296.87,5,2026-02-16,5,card,0,
O11477,C2216,P1175,Home Goods,6249.75,10,2025-11-14,4,card,0,
O11478,C2377,P1070,Electronics,29218.34,5,2025-01-11,2,card,0,
O11479,C2418,P1200,Home Goods,5366.45,5,2025-01-11,5,UPI,0,
O11480,C2356,P1197,Home Goods,10020.32,5,2025-08-17,5,card,0,
O11481,C2034,P1047,Electronics,32274.31,10,2025-06-21,4,COD,0,
O11482,C2348,P1184,Home Goods,747.63,25,2026-02-12,4,COD,0,
O11483,C2389,P1031,Electronics,36423.69,5,2025-07-26,6,netbanking,0,
O11484,C2254,P1052,Electronics,19256.33,0,2025-02-06,3,card,0,
O11485,C2094,P1022,Electronics,26884.15,15,2025-03-11,4,card,0,
O11486,C2224,P1190,Home Goods,10553.23,0,2025-02-12,3,netbanking,0,
O11487,C2371,P1082,Footwear,2766.17,0,2025-01-15,2,COD,0,
O11488,C2128,P1045,Electronics,24520.29,5,2025-07-25,5,UPI,0,
O11489,C2258,P1017,Electronics,26966.14,0,2025-07-19,4,card,0,
O11490,C2012,P1113,Footwear,4743.02,0,2025-09-09,3,card,0,
O11491,C2162,P1015,Electronics,896.42,0,2025-03-08,3,UPI,0,
O11492,C2316,P1185,Home Goods,7203.88,0,2025-11-26,3,card,0,
O11493,C2195,P1001,Electronics,11907.3,10,2026-02-01,5,COD,1,Received a different model than ordered
O11494,C2390,P1161,Apparel,2464.71,0,2025-03-17,8,UPI,0,
O11495,C2197,P1073,Footwear,3046.97,15,2026-02-01,5,UPI,0,
O11496,C2349,P1126,Apparel,3132.22,10,2025-12-20,7,UPI,0,
O11497,C2232,P1138,Apparel,3091.95,25,2025-08-18,4,card,0,
O11498,C2089,P1100,Footwear,3966.68,30,2025-06-14,4,COD,1,Color different from photos
O11499,C2210,P1182,Home Goods,7677.09,25,2025-08-21,4,netbanking,1,Doesn't work as advertised
